30,vuvarov,Продукты,Курица бедра,150.00,2013-02-20 00:00:00,Курица бедра,2013-02-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-20 00:00:00,,,150.00
31,vuvarov,Подарки,подарок маме на др,1000.00,2013-02-20 00:00:00,"",2013-02-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-20 00:00:00,,,1000.00
32,vuvarov,Подарки,Подарки мужчинам на 23,1000.00,2013-02-20 00:00:00,"",2013-02-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-20 00:00:00,,,1000.00
33,vuvarov,Продукты,"молоко, кефир, булки, шоколадка",150.00,2013-02-20 00:00:00,"молоко, кефир, булки, шоколадка",2013-02-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-20 00:00:00,,,150.00
34,vuvarov,Зарплата Саша,От пети,5000.00,2013-02-20 00:00:00,"",2013-02-20 00:00:00,"",INCOME,Наличные,,false,2013-02-20 00:00:00,,,5000.00
35,vuvarov,Продукты,"",150.00,2013-02-20 00:00:00,"",2013-02-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-20 00:00:00,,,150.00
36,vuvarov,Связь,Вова Телефон,100.00,2013-02-21 00:00:00,"Телефон, ",2013-02-21 00:00:00,"",CONSUMPTION,Наличные,,false,2015-03-08 01:32:36,,,100.00
37,vuvarov,Зарплата,Аванс,10000.00,2013-02-21 00:00:00,Аванс,2013-02-21 00:00:00,"",INCOME,Наличные,,false,2013-02-21 00:00:00,,,10000.00
38,vuvarov,Красота,Парикмахерская,150.00,2013-02-21 00:00:00,Парикмахерская,2013-02-21 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-21 00:00:00,,,150.00
39,vuvarov,Продукты,Фарш,200.00,2013-02-21 00:00:00,Фарш,2013-02-21 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-21 00:00:00,,,200.00
40,vuvarov,В дом, к родителям,100.00,2013-02-21 00:00:00,Памперсы,2013-02-21 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-21 00:00:00,,,100.00
41,vuvarov,Продукты,"",250.00,2013-02-22 00:00:00,"",2013-02-22 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-22 00:00:00,,,250.00
42,vuvarov,Подарки,мамам на 8-е марта,550.00,2013-02-23 00:00:00,"",2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2015-03-08 01:32:23,,,550.00
43,vuvarov,Автомобиль,Заправка,1600.00,2013-02-23 00:00:00,Бензин,2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-23 00:00:00,,,1600.00
44,vuvarov,Продукты,"",1300.00,2013-02-23 00:00:00,"",2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-23 00:00:00,,,1300.00
45,vuvarov,Продукты,Сахар,580.00,2013-02-23 00:00:00,Сахар,2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-23 00:00:00,,,580.00
46,vuvarov,В дом,4 шт,304.00,2013-02-23 00:00:00,кружка,2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-23 00:00:00,,,304.00
47,vuvarov,Подарки,илюше,300.00,2013-02-23 00:00:00,"",2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-23 00:00:00,,,300.00
48,vuvarov,Подарки,цветы,400.00,2013-02-23 00:00:00,цветы,2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-23 00:00:00,,,400.00
49,vuvarov,Разное,телефон бабушке маше,100.00,2013-02-23 00:00:00,"",2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2015-03-08 01:32:14,,,100.00
50,vuvarov,Уравнивание,"",70.00,2013-02-23 00:00:00,"",2013-02-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-23 00:00:00,,,70.00
51,vuvarov,Продукты,"",60.00,2013-02-24 00:00:00,"",2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,60.00
52,vuvarov,Подарки,"",220.00,2013-02-24 00:00:00,"",2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,220.00
53,vuvarov,Красота,Тональный крем,210.00,2013-02-24 00:00:00,Тональный крем,2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,210.00
54,vuvarov,Подарки,Летуаль,140.00,2013-02-24 00:00:00,"",2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,140.00
55,vuvarov,Здоровье,Зубная счетка Саше,75.00,2013-02-24 00:00:00,Зубная счетка,2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,75.00
56,vuvarov,В дом,Прихватка,130.00,2013-02-24 00:00:00,Прихватка,2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,130.00
57,vuvarov,Красота,Расческа,40.00,2013-02-24 00:00:00,Расческа,2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,40.00
58,vuvarov,Красота,Дезодарант,60.00,2013-02-24 00:00:00,Дезодарант,2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,60.00
59,vuvarov,Подарки,"",453.00,2013-02-24 00:00:00,"",2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,453.00
60,vuvarov,Продукты,"Мясо, яйца, сыр, молоко, сгущенка",960.00,2013-02-24 00:00:00,"Мясо, яйца, сыр, молоко, сгущенка",2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,960.00
61,vuvarov,Отдых,Кино «Метро»,400.00,2013-02-24 00:00:00,Кино,2013-02-24 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-24 00:00:00,,,400.00
62,vuvarov,Связь,Интернет,800.00,2013-02-25 00:00:00,Интернет,2013-02-25 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-25 00:00:00,,,800.00
63,vuvarov,Автомобиль,Мойка,300.00,2013-02-26 00:00:00,Мойка,2013-02-26 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-26 00:00:00,,,300.00
64,vuvarov,Продукты,Мясо,350.00,2013-02-25 00:00:00,Мясо,2013-02-25 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-25 00:00:00,,,350.00
65,vuvarov,Здоровье,саша стоматолог,1300.00,2013-02-28 00:00:00,стоматолог,2013-02-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-28 00:00:00,,,1300.00
66,vuvarov,Здоровье,монурал,330.00,2013-02-28 00:00:00,монурал,2013-02-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-28 00:00:00,,,330.00
67,vuvarov,Продукты,"колбаса, молоко, крем, хлеб",250.00,2013-02-28 00:00:00,"колбаса, молоко, крем, хлеб",2013-02-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-28 00:00:00,,,250.00
68,vuvarov,Продукты,"масло, сыр, мороженое, сметана",250.00,2013-02-28 00:00:00,"масло, сыр, мороженое, сметана",2013-02-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-02-28 00:00:00,,,250.00
69,vuvarov,Отдых,тропикано,200.00,2013-03-02 00:00:00,тропикано,2013-03-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-02 00:00:00,,,200.00
70,vuvarov,Подарки,ане ноутбук,1170.00,2013-03-02 00:00:00,детский ноутбук,2013-03-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-02 00:00:00,,,1170.00
71,vuvarov,Разное,,410.00,2013-03-02 00:00:00,книги,2013-03-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-02 00:00:00,,,410.00
72,vuvarov,Продукты,"молоко, пельмени, палочки, хлеб, эклеры",250.00,2013-03-02 00:00:00,"молоко, пельмени, палочки, хлеб, эклеры",2013-03-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-02 00:00:00,,,250.00
73,vuvarov,В дом,,133.00,2013-03-02 00:00:00,"пакеты, губки, батарейки, клей",2013-03-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-02 00:00:00,,,133.00
74,vuvarov,Одежда,Носки детские,45.00,2013-03-03 00:00:00,Носки детские,2013-03-03 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-03 00:00:00,,,45.00
75,vuvarov,Отдых,Шоколадница,630.00,2013-03-03 00:00:00,"",2013-03-03 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-03 00:00:00,,,630.00
76,vuvarov,Подарки,Надя,85.00,2013-03-03 00:00:00,"",2013-03-03 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-03 00:00:00,,,85.00
77,vuvarov,Подарки,Рафаэло,260.00,2013-03-03 00:00:00,Рафаэло,2013-03-03 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-03 00:00:00,,,260.00
78,vuvarov,Продукты,Продукты,1027.00,2013-03-03 00:00:00,Продукты,2013-03-03 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-03 00:00:00,,,1027.00
79,vuvarov,Продукты,Сардельки,70.00,2013-03-04 00:00:00,Сардельки,2013-03-04 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-04 00:00:00,,,70.00
80,vuvarov,Автомобиль,Бензин,1570.00,2013-03-04 00:00:00,Бензин,2013-03-04 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-04 00:00:00,,,1570.00
81,vuvarov,Продукты,,35.00,2013-03-05 00:00:00,Вода,2013-03-05 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-05 00:00:00,,,35.00
82,vuvarov,Зарплата,"",30000.00,2013-03-05 00:00:00,"",2013-03-05 00:00:00,"",INCOME,Наличные,,false,2013-03-05 00:00:00,,,30000.00
83,vuvarov,Подарки,футболка Мише,120.00,2013-03-05 00:00:00,футболка,2013-03-05 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-05 00:00:00,,,120.00
84,vuvarov,Проезд,,140.00,2013-03-05 00:00:00,такси,2013-03-05 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-05 00:00:00,,,140.00
85,vuvarov,Продукты,"мандарины, яблоки, помидоры, огурцы, капуста, бананы",250.00,2013-03-05 00:00:00,"мандарины, яблоки, помидоры, огурцы, капуста, бананы",2013-03-05 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-05 00:00:00,,,250.00
86,vuvarov,Продукты,"молоко, пол хлеба",40.00,2013-03-05 00:00:00,"молоко,хлеб",2013-03-05 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-05 00:00:00,,,40.00
87,vuvarov,Кредит,Кредит банк,2500.00,2013-03-07 00:00:00,Кредит банк,2013-03-07 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-07 00:00:00,,,2500.00
88,vuvarov,Зарплата,Премия за работу в выходные,3000.00,2013-03-07 00:00:00,"Телефон, ",2013-03-07 00:00:00,"",INCOME,Наличные,,false,2015-02-07 13:07:46,,,3000.00
90,vuvarov,Подарки,На работе 8 марта.Санек. Илья Гор.Рудев. Лысенко,395.00,2013-03-07 00:00:00,"",2013-03-07 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-07 00:00:00,,,395.00
91,vuvarov,Подарки,На подарки на работе,500.00,2013-03-07 00:00:00,"",2013-03-07 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-07 00:00:00,,,500.00
92,vuvarov,Связь,Вова Телефон,100.00,2013-03-08 00:00:00,"Телефон, ",2013-03-08 00:00:00,"",CONSUMPTION,Наличные,,false,2015-03-08 01:33:49,,,100.00
94,vuvarov,Подарки,Ваня пистолет,100.00,2013-03-08 00:00:00,Пистолет,2013-03-08 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-08 00:00:00,,,100.00
95,vuvarov,Подарки,"Цветы, маме, саше,",300.00,2013-03-08 00:00:00,"Цветы,",2013-03-08 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-08 00:00:00,,,300.00
96,vuvarov,Продукты,Продукты,1000.00,2013-03-08 00:00:00,Продукты,2013-03-08 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-08 00:00:00,,,1000.00
97,vuvarov,Подарки,Цветы маме тане,150.00,2013-03-08 00:00:00,Цветы,2013-03-08 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-08 00:00:00,,,150.00
98,vuvarov,Подарки,Царапки ване наде,80.00,2013-03-08 00:00:00,Царапки,2013-03-08 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-08 00:00:00,,,80.00
99,vuvarov,Продукты,морковь по корейски,80.00,2013-03-08 00:00:00,морковь по корейски,2013-03-08 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-08 00:00:00,,,80.00
100,vuvarov,Продукты,Молоко,30.00,2013-03-10 00:00:00,Молоко,2013-03-10 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-10 00:00:00,,,30.00
102,vuvarov,Продукты,"",150.00,2013-03-12 00:00:00,"",2013-03-12 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-12 00:00:00,,,150.00
103,vuvarov,Продукты,"",140.00,2013-03-13 00:00:00,"",2013-03-13 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-13 00:00:00,,,140.00
104,vuvarov,Уравнивание,"",538.00,2013-03-13 00:00:00,"",2013-03-13 00:00:00,"",INCOME,Наличные,,false,2013-03-13 00:00:00,,,538.00
105,vuvarov,Связь,Саша Телефон,150.00,2013-03-14 00:00:00,Телефон,2013-03-14 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-14 00:00:00,,,150.00
106,vuvarov,Продукты,,500.00,2013-03-14 00:00:00,"молоко, творог, хлеб,  колбаса, сыр, йогурт, пиво, шоколадка, ",2013-03-14 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-14 00:00:00,,,500.00
107,vuvarov,В дом,,150.00,2013-03-14 00:00:00,"",2013-03-14 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-14 00:00:00,,,150.00
108,vuvarov,Автомобиль,ТНК Бензин,1205.00,2013-03-14 00:00:00,"Бензин, ",2013-03-14 00:00:00,ТНК,CONSUMPTION,Наличные,,false,2015-03-08 01:33:15,,,1205.00
109,vuvarov,Отдых,Маленькая италия,715.00,2013-03-14 00:00:00,"",2013-03-14 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-14 00:00:00,,,715.00
110,vuvarov,В дом,,468.00,2013-03-14 00:00:00,"",2013-03-14 00:00:00,Мегагринн,CONSUMPTION,Наличные,,false,2013-03-14 00:00:00,,,468.00
111,vuvarov,Продукты,,492.00,2013-03-14 00:00:00,"",2013-03-14 00:00:00,Мегагринн Линия,CONSUMPTION,Наличные,,false,2015-03-08 01:33:29,,,492.00
112,vuvarov,Продукты,"",150.00,2013-03-16 00:00:00,"",2013-03-16 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-16 00:00:00,,,150.00
113,vuvarov,Продукты,"",100.00,2013-03-17 00:00:00,"",2013-03-17 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-17 00:00:00,,,100.00
114,vuvarov,Продукты,,740.00,2013-03-18 00:00:00,"",2013-03-18 00:00:00,Мегагринн,CONSUMPTION,Наличные,,false,2013-03-18 00:00:00,,,740.00
115,vuvarov,В дом,,52.00,2013-03-18 00:00:00,Фэйри,2013-03-18 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-18 00:00:00,,,52.00
116,vuvarov,Связь,Саша Телефон,150.00,2013-03-19 00:00:00,"Телефон, ",2013-03-19 00:00:00,"",CONSUMPTION,Наличные,,false,2015-03-29 21:57:02,,,150.00
117,vuvarov,Здоровье,анализы саша инвитро,1660.00,2013-03-20 00:00:00,анализы,2013-03-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-20 00:00:00,,,1660.00
118,vuvarov,Продукты,,280.00,2013-03-20 00:00:00,"морковь, лук, свекла, груши, бананы, сок",2013-03-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-20 00:00:00,,,280.00
119,vuvarov,Продукты,,180.00,2013-03-20 00:00:00,"молоко, йогурт, булка",2013-03-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-20 00:00:00,,,180.00
120,vuvarov,Зарплата Саша,зарплата саше,5000.00,2013-03-20 00:00:00,"",2013-03-20 00:00:00,"",INCOME,Наличные,,false,2013-03-20 00:00:00,,,5000.00
121,vuvarov,Отдых,маленькая италия,850.00,2013-03-20 00:00:00,"",2013-03-20 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-20 00:00:00,,,850.00
122,vuvarov,Зарплата,Аванс,10000.00,2013-03-21 00:00:00,Аванс,2013-03-21 00:00:00,"",INCOME,Наличные,,false,2013-03-21 00:00:00,,,10000.00
124,vuvarov,Продукты,"",110.00,2013-03-22 00:00:00,"",2013-03-22 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-22 00:00:00,,,110.00
125,vuvarov,Разное,400 рублей Саша из подарка. ,0.00,2013-03-23 00:00:00,Архидея,2013-03-23 00:00:00,"",INCOME,Наличные,,false,2013-03-23 00:00:00,,,0.00
126,vuvarov,В дом,,500.00,2013-03-23 00:00:00,Памперсы,2013-03-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-23 00:00:00,,,500.00
127,vuvarov,Продукты,Новая линия,1014.00,2013-03-23 00:00:00,"",2013-03-23 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-23 00:00:00,,,1014.00
128,vuvarov,Отдых,,250.00,2013-03-23 00:00:00,тропикано,2013-03-23 00:00:00,тропикано,CONSUMPTION,Наличные,,false,2013-03-23 00:00:00,,,250.00
129,vuvarov,Связь,,800.00,2013-03-25 00:00:00,Интернет,2013-03-25 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-25 00:00:00,,,800.00
130,vuvarov,Продукты,,338.00,2013-03-25 00:00:00,"Молоко, творог, сыр, сметана, мороженное",2013-03-25 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-25 00:00:00,,,338.00
131,vuvarov,Автомобиль,Пробег 14068 км,1650.00,2013-03-26 00:00:00,Бензин,2013-03-26 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-26 00:00:00,,,1650.00
132,vuvarov,Продукты,"рыба, йогурт, ветчина, бананы",250.00,2013-03-07 00:00:00,"рыба, йогурт, ветчина, бананы",2013-03-07 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-07 00:00:00,,,250.00
133,vuvarov,Продукты,,120.00,2013-03-27 00:00:00,"хлеб, батон, сыр колбасный,пикник, фрутелла",2013-03-27 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-27 00:00:00,,,120.00
134,vuvarov,В дом,3 штуки,300.00,2013-03-28 00:00:00,лампа,2013-03-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-28 00:00:00,,,300.00
135,vuvarov,В дом,,40.00,2013-03-28 00:00:00,пемза,2013-03-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-28 00:00:00,,,40.00
136,vuvarov,В дом,Игральные наверное,20.00,2013-03-28 00:00:00,карты,2013-03-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-28 00:00:00,,,20.00
137,vuvarov,Продукты,,90.00,2013-03-28 00:00:00,"шоколадка, десерт",2013-03-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-28 00:00:00,,,90.00
138,vuvarov,Продукты,,180.00,2013-03-28 00:00:00,"творог, йогурт, творожок",2013-03-28 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-28 00:00:00,,,180.00
139,vuvarov,Здоровье,,120.00,2013-03-29 00:00:00,супрастин,2013-03-29 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-29 00:00:00,,,120.00
140,vuvarov,Продукты,,45.00,2013-03-29 00:00:00,вода,2013-03-29 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-29 00:00:00,,,45.00
141,vuvarov,Отдых,С Ильей,420.00,2013-03-31 00:00:00,тропикано,2013-03-31 00:00:00,Тропикано,CONSUMPTION,Наличные,,false,2013-03-31 00:00:00,,,420.00
142,vuvarov,Продукты,,64.00,2013-03-31 00:00:00,Картофель,2013-03-31 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-31 00:00:00,,,64.00
143,vuvarov,Продукты,"",1681.00,2013-03-31 00:00:00,"",2013-03-31 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-31 00:00:00,,,1681.00
144,vuvarov,В дом,"",795.00,2013-03-31 00:00:00,"",2013-03-31 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-31 00:00:00,,,795.00
145,vuvarov,Продукты,,75.00,2013-03-31 00:00:00,"Вода, Мороженое",2013-03-31 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-31 00:00:00,,,75.00
146,vuvarov,Разное,,40.00,2013-03-31 00:00:00,Вискас,2013-03-31 00:00:00,"",CONSUMPTION,Наличные,,false,2013-03-31 00:00:00,,,40.00
147,vuvarov,В дом,Магазин леопард,150.00,2013-03-31 00:00:00,"",2013-03-31 00:00:00,Мегагринн Леопард,CONSUMPTION,Наличные,,false,2013-03-31 00:00:00,,,150.00
148,vuvarov,Отдых,Кино,500.00,2013-08-17 00:00:00,Кино,2013-04-01 00:00:00,"",CONSUMPTION,Наличные,,false,2013-08-17 00:00:00,,,500.00
149,vuvarov,Здоровье,"масла персиковое, миндальное, облепиховое",82.00,2013-08-17 00:00:00,"масла персиковое, миндальное, облепиховое",2013-04-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-08-17 00:00:00,,,82.00
150,vuvarov,Продукты,"киви, апельсины, огурец",90.00,2013-08-17 00:00:00,"киви, апельсины, огурец",2013-04-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-08-17 00:00:00,,,90.00
151,vuvarov,Продукты,"йогурт, сельдерей, конфеты, хлеб, грибы, творог, ветчина, кисель, морковь корейская,салат, сыр, пудинг ",930.00,2013-08-17 00:00:00,"йогурт, сельдерей, конфеты, хлеб, грибы, творог, ветчина, кисель, морковь корейская,салат, сыр, пудинг ",2013-04-02 00:00:00,"",CONSUMPTION,Наличные,,false,2013-08-17 00:00:00,,,930.00
152,vuvarov,Автомобиль,Шиномонтаж,1100.00,2013-08-17 00:00:00,Шиномонтаж,2013-04-04 00:00:00,"",CONSUMPTION,Наличные,,false,2013-08-17 00:00:00,,,1100.00
